id,genre,track_name,artist_name,valence,acousticness,danceability,instrumentalness,key,liveness,loudness,speechiness,tempo,energy
50LqU2nhdE3fmWOuqOjpjz,folk,Suzanne,Leonard Cohen,0.307,0.938,0.402,0.000278,6,0.112,-21.048,0.0401,132.248,0.102
1BH5f9RHwlcLR6h3fG9z4M,folk,Sleeping Ute,Grizzly Bear,0.26,0.151,0.334,0.00442,6,0.0906,-6.268,0.0359,104.59,0.652
5AhDb4oM6f4YmHPXW123Fg,folk,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",Various Artists,0.721,0.69,0.568,0.0,5,0.104,-13.063,0.0274,85.917,0.308
71PfUEYhCLmqttVTYizFDh,folk,In Spite of Ourselves,John Prine,0.702,0.675,0.544,0.0,0,0.0912,-11.327,0.0439,154.118,0.27
63OitVF8FEGoV2yEPvBxsu,folk,Truth,Amos Lee,0.754,0.26,0.637,0.0,5,0.0435,-5.268,0.0328,114.103,0.668
7KMd4njKt3hOh2T2IC0Zzn,folk,Goodbye England (Covered In Snow),Laura Marling,0.338,0.67,0.376,0.00314,2,0.124,-12.101,0.0343,94.228,0.237
0Kl6MoQqbE2brrpdWcXrNe,folk,Where Have All the Flowers Gone? - Live,Pete Seeger,0.214,0.945,0.44,3.21e-06,10,0.186,-18.625,0.0685,89.869,0.104
177pePxmKgtYylD5OOMYei,folk,Feeding Line,Boy & Bear,0.279,0.000784,0.635,0.0119,6,0.121,-6.019,0.0277,117.96,0.621
5Szn0p3DlnawyuhX8ULCg4,folk,Orange Sky,Alexi Murdoch,0.125,0.797,0.685,0.0461,2,0.1,-20.543,0.039,124.956,0.15
4AqPLfDBWsSaxPnvRMogB7,folk,Sailor Song,First Aid Kit,0.149,0.596,0.488,0.0,2,0.124,-6.055,0.0353,107.111,0.492
4ijw7fy7LDYMZDqt6SGWIB,folk,Girl from the North Country,Johnny Cash,0.3,0.885,0.607,0.000796,7,0.116,-11.384,0.0317,118.511,0.323
25J4d78ESH2MgAJoIakB8O,folk,Lost In The Light,Bahamas,0.246,0.793,0.597,0.0014,2,0.111,-8.796,0.0309,75.535,0.267
4mnYKWDNOMQcXGBAkN7QKt,folk,Up From Below,Edward Sharpe & The Magnetic Zeros,0.73,0.519,0.355,0.0073,2,0.0889,-6.034,0.062,201.582,0.754
2QJM5xc5xko1xyokKC36YP,folk,Leading Me Now,The Tallest Man On Earth,0.594,0.815,0.656,4.79e-05,9,0.122,-5.088,0.0275,140.031,0.609
4otHnPszGCLCH6zB5yq5lw,folk,Calgary,Bon Iver,0.0768,0.923,0.505,0.15,11,0.634,-11.549,0.0363,119.959,0.46
6w1WA0BzrAoj5mfcs2zJlV,folk,Tickle Me Pink,Johnny Flynn,0.488,0.48,0.628,0.00155,5,0.231,-8.21,0.031,116.323,0.634
7HoXQMOnJsat6T6KWKbIpi,folk,Jezebel,Iron & Wine,0.362,0.445,0.58,0.00228,2,0.167,-9.188,0.0292,102.108,0.433
2Z5zmur6Y9tpoNc9jkA1OS,folk,When I Grow Up,First Aid Kit,0.246,0.785,0.317,4.53e-05,5,0.175,-10.377,0.0424,167.843,0.525
0g7vtu3cC31nnpnUbAxCcc,folk,Call and Response,"Or, The Whale",0.813,0.11,0.291,0.00389,1,0.076,-5.304,0.0491,160.636,0.862
75GH9Pb5ld8Z8hr7ARL2Pw,folk,Casimir Pulaski Day,Sufjan Stevens,0.563,0.909,0.686,0.00154,8,0.286,-14.979,0.0409,133.899,0.172
6mKDt8rKQrrmDUXgoRD71h,folk,That's What's Up,Edward Sharpe & The Magnetic Zeros,0.728,0.169,0.339,0.00395,4,0.134,-8.468,0.154,201.501,0.589
2QFNn7WWrWQL45SqWc9EjR,folk,All Alone In An Empty House,Lost In The Trees,0.33,0.618,0.425,0.0181,9,0.0796,-11.023,0.0307,110.675,0.244
5mMV6EaKeZWkGFvE1xg13n,folk,Towers,Bon Iver,0.145,0.948,0.379,0.518,9,0.276,-12.44,0.0325,91.72,0.321
1U1GtaJeYwGsPgqV9Me5bb,folk,Hold You in My Arms,Ray LaMontagne,0.577,0.149,0.504,0.000107,7,0.147,-13.807,0.0316,170.134,0.321
7DHigqaUYWYFJFOTMqzTWN,folk,Helvetios,Eluveitie,0.206,0.000534,0.521,4.16e-05,2,0.376,-1.814,0.144,110.008,0.998
6P8Mh5I0jtGLa0gJBwBuNu,forro,Só Fazendo Love,Various Artists,0.967,0.508,0.897,0.0,9,0.0762,-4.173,0.0799,128.016,0.876
31LiyEjWmhDrcrSQ4yCCbS,forro,Enxugando Lagrimas,Forró do Muido,0.911,0.476,0.615,0.0,0,0.187,-6.462,0.0611,180.041,0.836
0ZoRzETRm0XGhiVL5MZbZB,forro,Menino Angola,Menina do Céu,0.924,0.164,0.63,4e-06,10,0.166,-5.349,0.0334,108.046,0.779
4t8aAmu1izliYElYEv8SOx,forro,Neblina da Paixão,Baião D4 / Rastapé,0.781,0.325,0.543,0.0,2,0.0981,-9.407,0.0478,159.772,0.449
74LnByT5mOHf5scXEvSF3d,forro,Perdoa-me,Various Artists,0.96,0.763,0.59,0.0,2,0.342,-5.822,0.0489,183.905,0.971
4TTRdjkUQ1MFj8x5dMNBFk,forro,Preciso do Teu Sorriso,Baião D4 / Rastapé,0.843,0.84,0.53,0.0,4,0.383,-7.617,0.0377,160.163,0.617
7hdoKFtMp3zo68GPKjKAiF,forro,Blind Faith,Gilberto Gil,0.207,0.884,0.56,0.794,7,0.0938,-14.865,0.0534,104.193,0.299
48mjIT7L0Jx342iZ179Ows,forro,Vento Ventania,Menina do Céu,0.926,0.226,0.557,0.0,7,0.17,-5.746,0.0294,172.186,0.74
6mLbwSfv5vvNte2TbngUkq,forro,Uma Noite de Prazer,Banda Magníficos,0.93,0.4,0.666,0.0,7,0.494,-8.702,0.0436,101.94,0.697
4vrqgn0mhWorG7URU6ucVg,forro,Pedro Mila,Raiz Do Sana,0.875,0.0016,0.662,0.00152,4,0.1,-8.864,0.0585,101.988,0.706
0hqfhpchXS4KTaawRATA5E,forro,Heroína,Baião D4 / Rastapé,0.887,0.441,0.572,0.0,7,0.0633,-7.964,0.0442,176.439,0.543
0y8WJm7YHNGZSsmwJQLs7O,forro,Chalana,Bonde do Forró,0.361,0.719,0.467,0.0,4,0.596,-8.025,0.0263,90.046,0.419
2s3AZd6z3T2dXRuOuFcfYb,forro,Morena Bela,Jackson Do Pandeiro,0.964,0.403,0.564,0.0,2,0.354,-10.236,0.0281,133.695,0.664
1scPNPG6a3uKjifVC6aWrg,forro,À Segunda Vista,Baião D4 / Rastapé,0.569,0.537,0.657,0.0074,0,0.118,-12.946,0.0327,117.964,0.394
0r9mm1gIi4oUc4ZvhXJi38,forro,A Volta Da Asa Branca / São João Na Roça,Forro In The Dark,0.894,0.0738,0.622,0.81,7,0.203,-9.584,0.1,156.757,0.726
70s6otGYfMxMQXXtd9EXoG,forro,Não Tenha Medo,Trio Virgulino,0.884,0.429,0.657,0.00535,2,0.309,-7.947,0.0631,81.002,0.626
278KHzLuQwzsU666grEiB8,forro,"Bola de Meia, Bola de Gude",Menina do Céu,0.804,0.24,0.717,0.000117,7,0.0855,-6.512,0.0382,105.934,0.813
0p0weF7txVz5J4BYyaRzL1,forro,Deixa Entrar,Falamansa,0.795,0.977,0.594,0.142,9,0.0919,-22.793,0.317,77.357,0.0675
4jkUVnI4dE63CKc17I4gtM,forro,Tomara - Live,Alceu Valença,0.58,0.681,0.58,9.04e-05,11,0.753,-8.118,0.0702,108.189,0.83
6k2Wc3iLoSG9PRgZ9x3Z2l,forro,O melhor forró do Mundo,Os 3 do Nordeste,0.985,0.419,0.703,0.0,4,0.141,-9.927,0.0395,100.253,0.86
59JveLo6fZNOY0qWytL7qd,forro,Língua de Jacaré,Baião D4 / Rastapé,0.833,0.154,0.603,0.614,2,0.0625,-7.19,0.0409,145.063,0.809
4S1qLo7aWpC3lfEpJ9Ki6W,forro,Você Está Sumindo,Rita Ribeiro,0.963,0.547,0.688,0.0,7,0.136,-9.863,0.0384,178.02,0.518
538Vr9IFfbD06rBv4FFMWb,forro,Gostoso Demais (feat. Guadalupe),Dominguinhos,0.605,0.547,0.481,0.0,0,0.215,-6.288,0.0312,104.147,0.714
7EHgPBNU9Gd0VDQqth7ide,forro,Quadro Negro,Jackson Do Pandeiro,0.941,0.267,0.607,0.0,5,0.363,-6.419,0.0373,110.509,0.682
3TnwxFKrsFtZ3FeAJMnj60,forro,Tum Tum Tum Apaixonado,Various Artists,0.943,0.387,0.603,0.0,11,0.4,-6.109,0.123,185.855,0.915
1qamKCfDlcPV44niEiQsOa,forro,Faço Chover (It Will Rain),Calcinha Preta,0.469,0.165,0.521,0.0,2,0.223,-8.497,0.0369,164.116,0.729
14q8HRl1ZvOxFPdwHWTtOY,forro,Desaforo,Falamansa,0.965,0.27,0.608,0.0,4,0.112,-7.715,0.0671,113.042,0.602
3y6eWQ0nGQMUvz15Rie4cJ,forro,Quando Eu Te Vejo Eu Choro,Aviões do Forró,0.93,0.452,0.593,0.0,11,0.15,-5.851,0.0536,139.03,0.707
2rYRb2rzS1ui6aHGuPQYJB,forro,Quebra Pedra,Pé de Mulambo,0.944,0.865,0.753,0.0,2,0.0965,-7.196,0.132,119.983,0.781
0byUdQXEnFi7uqM8H5t6xm,forro,Frente a Frente,Banda Magníficos,0.906,0.435,0.649,0.0,1,0.298,-7.062,0.0475,93.976,0.759
7J3l8kzycdluePAQ8NAQ3e,forro,Quando a Noite Chegar,Limão Com Mel,0.413,0.159,0.541,0.0,1,0.117,-7.894,0.0535,80.019,0.737
5m9F3Km1si6DWBjf1sTQ08,forro,Eu Só Quero Ver,Bicho de Pé,0.871,0.303,0.821,0.00358,9,0.0537,-7.386,0.0458,105.963,0.773
6MAom7UZcwDceJp0rNF9tb,forro,Forró Lunar,Alceu Valença,0.67,0.384,0.502,1.79e-05,7,0.224,-8.784,0.0472,118.085,0.717
6su80jnDKzbU8gBJu49Gsi,forro,Valsa Neném,Jackson Do Pandeiro,0.813,0.0947,0.599,0.0,7,0.828,-7.636,0.169,117.351,0.818
5jyDoHjjnJU1r2qmDqpvaC,forro,Quando A Gente Ama,Leo Estakazero,0.838,0.136,0.525,0.0,6,0.495,-5.554,0.0406,171.68,0.715
2Z5d1taNoyOoxRQQDazMWR,forro,Samba Lelê,Barbatuques,0.797,0.358,0.894,8.21e-06,6,0.544,-9.175,0.389,96.024,0.79
3nSfubdZ65JxVTU5op2VAu,forro,Negócio bom é de dois,Pé de Mulambo,0.963,0.19,0.713,0.367,4,0.0778,-9.228,0.0457,110.767,0.926
7p1lwBpdPjOEiqEmtIUkTy,forro,Oração,Falamansa,0.8,0.299,0.411,0.0,4,0.0692,-8.262,0.102,81.584,0.618
6K1caXYhOpZwX8QDe5QnbR,forro,Andar Andar - Live,Alceu Valença,0.422,0.418,0.342,4.5e-06,9,0.967,-8.741,0.0486,177.943,0.578
46yAhqjBAlW9HUT6wQ19Em,forro,É o Pente,Various Artists,0.707,0.259,0.762,0.0,11,0.165,-3.959,0.0599,125.003,0.962
4nVHqKSilCvMksOqGDZYZJ,forro,Cajueiro Abalador,Bicho de Pé,0.889,0.195,0.783,0.0,0,0.0452,-7.527,0.0357,96.987,0.664
3doAsqVGWqbFeZI4oQjkg3,forro,Pot Pourri: Lindo Lago do Amor / Lembrança de Um Beijo,Menina do Céu,0.853,0.0963,0.543,1.49e-06,9,0.0985,-5.593,0.0295,168.182,0.672
1P2cC0daWOoZWUjUYLfIgA,forro,Tem Mais Alguém?,Calcinha Preta,0.698,0.234,0.542,0.0,6,0.129,-8.08,0.0353,164.028,0.76
0hCe46CZol7OVjSoDmuDsf,forro,Xote Das Meninas,Forro In The Dark,0.722,0.443,0.863,2.85e-05,11,0.111,-9.005,0.0945,118.868,0.512
1AHI2mv2kA94l9LtME7hdf,forro,Amor Dos Amantes,Raiz Do Sana,0.581,0.887,0.757,0.000483,5,0.0937,-10.925,0.0316,102.039,0.373
4VTKeKAEaJxwcjzZmf5pOs,forro,Rádio De Pilha - Live,Cavaleiros do Forró,0.904,0.571,0.627,0.0,2,0.434,-4.431,0.0465,94.495,0.877
24JEw6xMRLOH33slio3mOD,forro,Meu Encanto (Ao Vivo),Banda Calypso,0.634,0.154,0.629,1.3e-05,0,0.209,-4.182,0.0357,138.019,0.891
5KQUOSnA7c8BimAPTVhy6V,forro,Xote dos Milagres,Baião D4 / Rastapé,0.77,0.275,0.636,0.0,11,0.11,-9.184,0.0408,79.337,0.474
2JKyO0gF4ZGZ8tEwrcXdGv,forro,Pagode Russo,Forro In The Dark,0.843,0.137,0.471,0.713,2,0.541,-9.524,0.0411,152.172,0.684
0th6dCdCp3F4aScOaCD6p5,forro,Perdido de Amor - Ao Vivo,Banda Magníficos,0.845,0.354,0.672,0.0,0,0.34,-5.636,0.0353,103.042,0.852
6HLj58k2kuMA8KKkNq1MFp,french,Rien de rien,Édith Piaf,0.493,0.707,0.656,0.0,2,0.373,-12.513,0.156,96.112,0.275
3hOFuhQ9irpUOyp7VJUviR,french,Les Feuilles Mortes,Juliette Gréco,0.231,0.921,0.3,1.87e-06,7,0.325,-9.666,0.0356,85.01,0.382
6IkwfBJSOLwte5ArWILXEy,french,Paris,Camille,0.304,0.784,0.472,1.61e-05,3,0.178,-7.558,0.0553,136.442,0.484
0TDLuuLlV54CkRRUOahJb4,french,Titanium (feat. Sia),David Guetta,0.301,0.0679,0.604,0.15,0,0.127,-3.674,0.103,126.062,0.787
2MV1c9NmpRSsyH5DwTNlTU,french,Summertime,Stromae,0.467,0.0638,0.579,0.000618,0,0.545,-8.653,0.0703,120.085,0.667
2KYDmcfbrtlrfduYd6dVLz,french,La bastille,Jacques Brel,0.548,0.677,0.674,0.0,9,0.195,-5.072,0.046,126.356,0.458
7Ie84YBgPUjWM03kcyUWBb,french,Le métèque,Georges Moustaki,0.551,0.59,0.555,1.83e-05,9,0.217,-13.49,0.0394,97.521,0.275
56A3akS768ZzQA6zkGZ13n,french,En t'attendant,Mélanie Laurent,0.412,0.245,0.723,0.0107,9,0.0778,-10.326,0.0297,133.027,0.434
1hVpdKwOS4JdLjXeiQL2JA,french,Déterre,Zaz,0.456,0.203,0.661,0.0017,6,0.167,-6.633,0.0363,116.004,0.525
6C5eKXBl50VX9yG8Uh46Fm,french,Love Song,Vanessa Paradis,0.866,0.0322,0.662,1.73e-06,5,0.0797,-7.248,0.0592,92.993,0.889
0PZiPbrDCdORrSW6IIICRG,french,Qui de nous deux,-M-,0.727,0.235,0.63,6.08e-06,7,0.553,-5.667,0.0439,124.708,0.704
6NPVjNh8Jhru9xOmyQigds,french,Happy,Various Artists,0.962,0.286,0.652,0.0,1,0.0886,-6.819,0.153,159.911,0.757
2zwwRsyeR2OkWY2dhYEAVJ,french,Quand On A Que L'amour,Jacques Brel,0.523,0.882,0.579,5.68e-06,11,0.124,-13.266,0.0439,90.55,0.264
1YgdT3HFIo6APsKFqY38K6,french,Mes emmerdes,Charles Aznavour,0.539,0.224,0.51,0.0,3,0.155,-10.505,0.12,134.758,0.627
0D4gIeyrMtxOAvCWsTHN9x,french,"Non, je ne regrette rien",Édith Piaf,0.435,0.858,0.382,3.11e-06,7,0.168,-6.595,0.0289,87.018,0.354
5fl58tZGncocaZ3SMqEWOo,french,Mon amant de St. Jean,Patrick Bruel,0.589,0.647,0.592,0.000734,2,0.265,-10.227,0.0313,97.577,0.493
4HCYk4muEYb0XfcmF4BpmG,french,Une seule vie (Marcher dans le sable),De Palmas,0.824,0.0113,0.638,1.2e-05,0,0.084,-5.504,0.0247,101.015,0.705
1sScWpEFQBSsnwRnyFtycm,french,La valse d'Amélie - Version piano,Yann Tiersen,0.179,0.988,0.194,0.86,9,0.0819,-16.836,0.0413,177.667,0.179
4D2nYW0lvUSkkaQsD9B21F,french,Ne Me Laisse Pas L'Aimer,Brigitte Bardot,0.921,0.487,0.654,0.0,4,0.15,-12.638,0.0425,129.097,0.499
6LxFuAjKARWoTxnvKGzPQF,french,Mme Pavoshko,Black M,0.777,0.0145,0.764,5.98e-06,4,0.0994,-4.297,0.226,114.985,0.881
4zxnLeYO5zDTAj8a2Q0NqB,french,Epuisé,GIMS,0.916,0.13,0.695,0.0,11,0.106,-7.043,0.0955,94.076,0.636
4858I1hvKDTMxqlls0rkEv,french,Toujours,Zaz,0.889,0.585,0.631,0.0,7,0.318,-2.423,0.15,116.023,0.882
1oYBDCV6FgdaP4cH0K1d0r,french,Tomber la chemise,Zebda,0.968,0.228,0.914,5.02e-06,10,0.174,-5.459,0.0368,133.01,0.78
4i7SuflHJsKPggv8uOFWDJ,french,Les bles,Jacques Brel,0.868,0.532,0.594,0.0,2,0.24,-4.144,0.0662,77.993,0.556
7H5Jw7GQh0ij0UMGwLkdKR,french,Que C'est Triste Venise,Charles Aznavour,0.404,0.708,0.316,0.0,5,0.237,-7.205,0.0472,144.549,0.549
19mJa656RFrwENvbekgpJg,french,Le paradis blanc,Véronique Sanson,0.47,0.626,0.619,0.0345,10,0.125,-10.279,0.029,139.991,0.52
6qbieXHVuCIIlzi55j6E5i,french,Quelques mots d'amour - Remasterisé en 2002,Michel Berger,0.349,0.489,0.587,0.601,10,0.0989,-9.269,0.0256,65.775,0.528
2EifYrFVMyUrNCOz1esOVx,french,Tombé sous le charme,Christophe Maé,0.841,0.34,0.729,1.12e-05,8,0.0634,-6.107,0.0568,95.982,0.748
4GwiwbztfvtXizSHpEErIQ,french,Ton invitation,Louise Attaque,0.614,0.158,0.481,1.37e-06,11,0.272,-7.851,0.0699,99.403,0.582
41CFzRHUEOdbf0bUOd3PN2,french,Je veux,Zaz,0.719,0.244,0.518,0.0,2,0.0558,-4.017,0.0828,155.198,0.873
1hBMOQsj5MXVMgDlYdxMqc,french,C'est un gars,Édith Piaf,0.204,0.94,0.397,0.0,7,0.176,-12.496,0.0385,98.958,0.226
4hchlt88rTtEVsSUnD3Yt1,french,sommeil,Stromae,0.414,0.0826,0.642,6.43e-06,0,0.261,-7.454,0.195,126.562,0.628
4x2qUYoy00RJtIJ73fLYio,french,Un homme heureux,William Sheller,0.184,0.904,0.577,3.03e-06,0,0.705,-13.893,0.0425,117.398,0.208
7ESvTDSRlElT4dHsEQIjVE,french,Je sais pas,Céline Dion,0.108,0.618,0.37,4.13e-05,4,0.325,-8.264,0.0294,180.221,0.437
0BdnsJ3wxjDe4kXPWSyjw0,french,Indifférente,Serge Gainsbourg,0.586,0.569,0.62,0.0,1,0.0641,-10.731,0.0493,105.076,0.387
4Oy3IX5HQRSTJNeUG425MB,french,Dès que j'te vois,Vanessa Paradis,0.523,0.146,0.72,1.76e-05,9,0.0966,-6.609,0.0266,115.011,0.741
7c9vYlJ5NeMsz7oO2XzHlE,french,Les Etoiles,Melody Gardot,0.57,0.931,0.642,0.363,7,0.0905,-13.692,0.0413,97.145,0.317
4nlr4SaM33kD8QdkQcOeZz,french,Safari Disco Club,Yelle,0.914,0.0631,0.733,0.432,5,0.0565,-5.131,0.0389,119.988,0.639
3U4isOIWM3VvDubwSI3y7a,french,All of Me,John Legend,0.331,0.922,0.422,0.0,8,0.132,-7.064,0.0322,119.93,0.264
48gsLPdOUEDjr7P8Wvykne,french,Budapest,George Ezra,0.424,0.261,0.706,0.0,5,0.103,-17.961,0.0311,127.812,0.247
3dtfY5fJGs59TGekb4a9TO,french,Le jazz et la java,Claude Nougaro,0.813,0.708,0.687,0.0,0,0.24,-11.439,0.183,90.579,0.41
1yRm3tSFW0oXwfDlcyBTKI,french,A L'Envers A L'Endroit,Noir Désir,0.29,0.775,0.413,1.5e-06,0,0.253,-9.57,0.0433,120.272,0.46
5Yes6Ksaofte9jmQqUy0Gp,french,Sans contrefaçon - Girl Remix,Mylène Farmer,0.967,0.441,0.75,0.00374,9,0.129,-11.088,0.0286,130.852,0.758
2cGxRwrMyEAp8dEbuZaVv6,french,Instant Crush (feat. Julian Casablancas),Daft Punk,0.518,0.0422,0.775,0.619,10,0.077,-9.516,0.0271,109.942,0.585
2RoAAKHlhHJSSC7dRO5Byc,french,Laisse Tomber Les Filles,April March,0.88,0.0921,0.585,0.0,11,0.317,-7.877,0.0433,139.073,0.888
4JhUljpTRmzjzlXGXNpt76,french,Vertige de l'amour,Alain Bashung,0.776,0.216,0.75,0.43,4,0.135,-10.271,0.0277,112.264,0.537
631aobaJggPYE0nIh3mo2t,french,Elle m'a dit,Cali,0.504,0.156,0.575,0.0,4,0.14,-3.751,0.0617,134.124,0.947
2f5jl40yKx0XkWSoYkvTkY,french,Tais-Toi Mon Coeur,Dionysos,0.837,0.856,0.719,0.0,0,0.0867,-4.206,0.0534,101.105,0.724
1HOtCYTuOCISpTn9cW6fcz,french,Ma philosophie,Amel Bent,0.45,0.205,0.752,0.0,4,0.124,-3.591,0.114,100.01,0.724
2RX8kOnJEVirXwP1FRgXBD,funk,House Party,Nils Landgren Funk Unit,0.893,0.265,0.797,0.00245,9,0.067,-6.852,0.038,104.193,0.731
6OBeM4d4RGzxcMphQVSgED,funk,Love Rollercoaster,Ohio Players,0.491,0.224,0.61,2.6e-05,0,0.0529,-6.566,0.0905,115.1,0.889
4dwrL3Z5U2RZ6MZiKE2PgL,funk,Superstition,Stevie Wonder,0.863,0.0182,0.648,0.000401,8,0.0418,-8.582,0.0806,100.437,0.751
7BaCmGzaj4tzJkPT2JhkxO,funk,Workin' Day And Night,Michael Jackson,0.849,0.0178,0.909,0.003,7,0.0877,-4.922,0.0735,130.111,0.963
3Ho35OJixLg20qshXRgfBs,funk,More Bounce to the Ounce,Zapp,0.839,0.112,0.856,0.00549,5,0.296,-10.445,0.0814,105.258,0.762
3oJL3rNbTyRmHaU2Yr4TpP,funk,Too Hot To Stop (Part 1),The Bar-Kays,0.587,0.0286,0.751,0.0167,2,0.0856,-4.289,0.129,101.197,0.848
0RgcOUQg4qYAEt9RIdf3oB,funk,Shining Star,"Earth, Wind & Fire",0.799,0.668,0.676,0.00915,9,0.13,-13.093,0.052,102.516,0.692
0hyZgl8tHThlycPEVwBpax,funk,Baby Love,Mother's Finest,0.956,0.0784,0.587,2.23e-05,5,0.783,-8.608,0.0722,92.059,0.783
0tIUC7pNotlR2fxrpNcEMb,funk,Diggin' On James Brown,Tower Of Power,0.886,0.015,0.933,8.01e-05,7,0.197,-6.245,0.0441,122.88,0.641
1E2PoZuAm8OVEyIzT2SAvD,funk,Knockin' em Down (Feat. Bruce Briney & Kurt Kupcho),Phat Phunktion,0.601,0.0543,0.852,0.0194,9,0.202,-5.541,0.065,107.981,0.82
71tafQXxEtS3T5WsFlhoq2,funk,Rock Me Again & Again & Again & Again & Again & Again - Single Version,Lyn Collins,0.954,0.156,0.799,0.0,1,0.0499,-7.563,0.215,117.419,0.586
5VJjhHyG8NZ5xdgG6uTb3P,funk,Brick House,Commodores,0.631,0.0731,0.831,0.0171,4,0.032,-10.48,0.0595,107.877,0.782
1uxzFavoQSzR6NhzeSbHdM,funk,I Wanna Be Your Lover - Single Version,Prince,0.83,0.236,0.793,0.00176,8,0.0662,-11.293,0.0569,115.995,0.442
0SnpZEgj2yOQlWu5k13Guz,funk,Can''t Fight The Funk,Doctorfunk,0.907,0.0549,0.766,0.000273,10,0.0309,-5.257,0.0673,101.875,0.878
4XsH9zBWPOCdXoH9ZDdS8r,funk,Superfly,Curtis Mayfield,0.748,0.457,0.784,7.5e-05,2,0.0913,-9.141,0.11,120.11,0.708
4Gg7js0Xz6yvnTc3QkWkTu,funk,Shake Your Rump To The Funk,The Bar-Kays,0.784,0.0157,0.726,2.47e-05,4,0.0339,-5.604,0.0377,113.45,0.907
3O74zfxMcavmMSfoHk5OZW,funk,A Chance For Peace,Lonnie Liston Smith,0.963,0.329,0.696,0.0,5,0.197,-13.697,0.0415,95.047,0.691
2k7ysbG2zy03fCZOax5HjJ,funk,The Cisco Kid,War,0.961,0.256,0.849,0.00673,9,0.0422,-6.649,0.12,141.75,0.858
13v3siPyvy5TTEZYmGPPse,funk,Give It To Me Baby,Rick James,0.965,0.114,0.706,7.7e-05,11,0.174,-8.714,0.0456,119.55,0.727
1UAA5hS4Ltn4QDmFeh5UCH,funk,Funk In The Hole,Roy Ayers,0.947,0.0233,0.499,0.348,0,0.211,-4.818,0.0569,180.709,0.98
62W5VouctXG9jggZdHaEi1,funk,Livin' It Up,Mandrill,0.639,0.106,0.746,0.000182,0,0.292,-10.328,0.117,98.742,0.612
66TSoVnJ1P9Tyok03zUlTr,funk,What Is Hip?,Tower Of Power,0.597,0.138,0.666,0.000349,9,0.0892,-5.884,0.0563,101.858,0.733
3nqP8YOhxJPdUzXJWbdKyT,funk,Don't Stop (feat. Tiffany Austin),Orgone,0.928,0.0803,0.778,0.000141,6,0.0254,-4.515,0.0324,111.944,0.88
2bAmuf7gFx5ziCMcGYjw2v,funk,Ffun,Con Funk Shun,0.853,0.187,0.934,0.00587,5,0.193,-9.011,0.0739,111.87,0.64
0G3fbPbE1vGeABDEZF0jeG,funk,Good Times,CHIC,0.893,0.149,0.87,0.0102,2,0.053,-7.32,0.0522,110.596,0.657
26FOglnpqOEWUyspcbNYq6,funk,Got to Be Real - Single Version,Cheryl Lynn,0.886,0.0585,0.802,0.00602,5,0.0804,-11.259,0.0537,114.651,0.599
1PkMWk02bzigX3neSBa5we,funk,Watermelon Man,The J.B.'s,0.85,0.205,0.797,0.0254,10,0.0641,-11.139,0.0688,106.694,0.576
2INsiycUgobLSy4ksO4MzK,funk,Paint The Toon (feat. Connie Lush),6ix Toys,0.902,0.0255,0.782,0.000945,1,0.0321,-4.406,0.113,119.322,0.967
3k0Jp5IYHtBeSNKUEOqE0i,funk,"So Ruff, so Tuff",Zapp,0.91,0.271,0.883,0.000856,1,0.115,-12.143,0.0601,111.402,0.667
5hWLHFSmomXmeTXEE478My,funk,Mary Jane,Rick James,0.881,0.256,0.537,1.93e-06,11,0.432,-7.011,0.127,94.429,0.82
3hPjqX0kd294vzmyKvJn6u,funk,I Couldn't Love You More,Incognito,0.619,0.0973,0.572,3.48e-05,2,0.0891,-5.871,0.0698,93.004,0.688
3z8kox8O9CTOPJOtgK6Xan,funk,Work to Do,Average White Band,0.856,0.565,0.641,3.81e-05,1,0.236,-5.496,0.0888,101.787,0.917
1EIl3D1fyxXRuzcUw3bxen,funk,Dream On Dreamer,The Brand New Heavies,0.96,0.183,0.685,0.118,6,0.0856,-9.053,0.041,95.892,0.835
56zGhoVjHxTQTEn1udEOCb,funk,Fight the Power - Pt. 1 & 2,The Isley Brothers,0.755,0.0702,0.792,0.00664,11,0.0886,-7.78,0.164,126.433,0.745
6CSLNGruNhqpb5zhfs5n3i,funk,Celebration - Single Version,Kool & The Gang,0.931,0.0466,0.843,0.0187,1,0.169,-11.184,0.0595,121.112,0.656
7723JnKU2R15Iv4T7OJrly,funk,Funky Town,Various Artists,0.342,0.000547,0.906,0.616,0,0.0994,-8.071,0.0575,122.458,0.63
62fnuo5anKzkxu7fL8kp0d,funk,Get Down Baby,Excellent Gentlemen,0.731,0.0407,0.776,0.00378,1,0.0208,-6.187,0.0759,101.391,0.457
06ObEGGlc8iwNI3vmtRm1s,funk,Standing On The Verge Of Getting It On,Funkadelic,0.757,0.0582,0.747,0.0,8,0.339,-7.374,0.123,116.142,0.777
74iQ3gahRTOGc19bYadBE3,funk,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,0.897,0.296,0.9,0.00047,9,0.0863,-12.683,0.0636,105.822,0.709
3vtndp1juzqgWOe4rQIP9V,funk,High Time,Ole Børud,0.948,0.0593,0.85,8.16e-05,7,0.0205,-5.427,0.0609,107.01,0.78
